learning_rate,n_estimators,max_depth,min_child_weight,subsample,gamma,alpha,lambda,colsample_bytree,scale_pos_weight,F1
0.06255758918804144,834,4,1,0.7783302199308064,0.06585476760317754,0.6380927257964524,0.3981494935229065,0.9761605489048742,2,0.8268850607173115
0.029283917536365472,169,8,1,0.9266620972806494,0.4293724842647901,0.28815213577740306,0.5799678202031429,0.821805022276386,1,0.822577382156585
0.2249249882941171,923,7,5,0.954095551483026,0.3168916423736438,0.23600793032371203,0.9480532818528903,0.8400874444247878,4,0.8031958857562678
0.17659720282217445,310,9,3,0.6346826270382561,0.12660058168498833,0.7305146540263266,0.06875095208867732,0.9907884218505043,3,0.7996572081508284
0.25413034525989886,200,8,5,0.8153452408404092,0.27764791266409067,0.0403252397209507,0.5073940938449606,0.8568516587457041,1,0.8061451384677583
0.05053398922162395,797,5,5,0.9652918745117082,0.2637898112126752,0.09476847103459396,0.3289197782107244,0.6123146275442987,3,0.8180418440358663
0.24062752043936814,231,8,3,0.7551891017591545,0.32771798922033063,0.006788174023589777,0.5083116942766945,0.8895211106522093,3,0.8053122350946595
0.06847192281384591,722,8,5,0.9318263325713474,0.11659377721080816,0.15294318647542615,0.023975447376531678,0.9621874768549663,1,0.8093267386696276
0.05746022343105431,480,7,1,0.6534782617597744,0.43220149359719884,0.06899000871045946,0.3130253547015813,0.9182320999177307,2,0.8218085106382979
0.05763708139998795,231,6,5,0.9741577958671195,0.15468428104000642,0.9958023677799186,0.819868147527005,0.8335333090501691,1,0.8239095315024233
0.24622666886710082,119,7,3,0.900569327012521,0.34706582698811844,0.2888099699540896,0.5539417338546375,0.8685214052374065,3,0.8081140350877193
0.20290719400189802,635,5,4,0.9765337571147606,0.008062323186107445,0.14926801266924727,0.4505824928161174,0.9960767157006687,3,0.8136645962732919
0.1616889731830446,326,6,5,0.8706468934210025,0.18632856494707362,0.24099625799591795,0.2855250717153396,0.6362648354037354,2,0.8226829499195304
0.11406084039581571,253,3,2,0.7453615727997708,0.17585490897940415,0.9361255715401346,0.2980425227913559,0.8668979314532959,1,0.8263243024666397
0.2643881568358014,904,3,1,0.975272469009889,0.27174221429150724,0.5201602230243957,0.38310143359058446,0.7133590778282375,4,0.806830122591944
0.12380908115256425,841,5,1,0.7102267105236714,0.03636813088859825,0.3648180963078569,0.8355707099645604,0.856036158634468,3,0.8148889697852202
0.24681383744675736,568,7,2,0.732869008824693,0.39506568686305416,0.8733914579092193,0.9672132068082684,0.8430494303535755,1,0.8065619967793881
0.13734912348536335,921,4,2,0.880323367200696,0.10889040088378427,0.39499027054903246,0.4386553813503745,0.6613827328432648,2,0.8255857898715041
0.11931388453322318,970,5,5,0.9061265198101545,0.3385189074410051,0.3350085699576958,0.39335283874776183,0.6826986582960957,2,0.8219359727221065
0.14417713784418587,504,9,2,0.9717613935396615,0.4016060616220466,0.20728252254973556,0.8465507758198628,0.8486518312172854,4,0.8104646908159532
0.0973995835076012,301,6,4,0.6819209636224838,0.28093847812075656,0.3777968239094115,0.4269053206363036,0.6512919789215096,3,0.8164229266963393
0.22680672025111281,137,6,3,0.9191992140876896,0.37044160336099274,0.316684356016926,0.5520181722956512,0.7060723500521291,4,0.8056755089450957
0.15578891312681895,871,8,2,0.8954184213587854,0.33093015610750276,0.677303959298141,0.23094166459874443,0.934098219095201,4,0.8055346385542169
0.07734168159257701,287,3,2,0.6255178225014392,0.1777648985760038,0.2895827046707271,0.7435025357790752,0.7308366024006554,4,0.8065585208442352
0.27087662624962483,156,6,4,0.7548892564840828,0.40442926951678265,0.5771997464225614,0.5319883182707819,0.7952240625078651,4,0.8049103594453767
0.1213284541982313,119,5,1,0.7131061828240395,0.147350684942764,0.0658921650319727,0.8090345502403417,0.9764561340583361,2,0.8272359635098279
0.1676303297230567,372,6,1,0.7217961697416122,0.2856064588757586,0.19128915669651436,0.7807327300286697,0.6908596355347785,3,0.8139704541309503
0.2728769121797186,218,5,5,0.9931787518218803,0.37269886957076975,0.40740527161134876,0.21500476827002857,0.7558504069432042,4,0.8066269284712483
0.1910290188150577,682,4,4,0.8571109653919711,0.1894779549062538,0.9369492539086954,0.7156355505577624,0.8425831102174183,3,0.8165004533091569
0.04390043180542558,615,8,3,0.8870704631173998,0.15138380380871252,0.3772519857156954,0.8000544079513714,0.9021355718015889,2,0.8169148529973272
0.28255131584790777,320,3,3,0.9906470549260037,0.22967300508641136,0.6640741211998341,0.3461072407823951,0.9606613546850821,2,0.8286305492851769
0.1920353353907112,625,6,4,0.7508807129830555,0.4089817471745768,0.25508722242139814,0.17260911290227454,0.966189195029406,1,0.8073301609800547
0.10712262825055496,614,5,3,0.9207360673811223,0.4649608815728324,0.12703357597323173,0.00263215557958818,0.9106560297490491,1,0.824040404040404
0.0503889010723823,827,7,1,0.7738123853217982,0.2725417064299451,0.05853660008005013,0.45090365309314817,0.6913323346373241,3,0.8129946622492178
0.24026730488838582,840,3,3,0.9478134687259919,0.33073310266182593,0.30541349854275135,0.3524327315388416,0.6099237320170263,1,0.8232793522267207
0.18982109921926893,435,4,3,0.6722630165245213,0.4516368111194571,0.15766102679690797,0.5549098338254089,0.7535095721422496,4,0.8052562417871222
0.16470371667313324,797,5,4,0.9790744708257119,0.0492734257064712,0.1740104480161242,0.18804109258878576,0.6566195403951293,3,0.8116918594063012
0.26922884908477773,154,9,4,0.6875086833643519,0.11603928893308252,0.76075930838695,0.8596655476664752,0.8841550589753192,2,0.8023536220700299
0.2386931912551139,599,9,3,0.7304882027923726,0.3544500031257912,0.015838070944874216,0.25775521562810966,0.8644522347302868,2,0.7945634105798377
0.05398571512249784,999,8,2,0.9024768936427122,0.41187223095614983,0.5578101257354344,0.22642960508764998,0.6175886566485819,4,0.8075841422480269
0.10039939966070897,987,8,4,0.7575020566261627,0.42851451416528896,0.3794613805934648,0.48071405648435594,0.9346375116523804,1,0.8042553191489362
0.08206185054619505,865,4,5,0.8432845507065787,0.2075535884274663,0.5065499999085472,0.49885102374427426,0.6994973065164729,3,0.8172451193058569
0.22574442484607632,635,4,5,0.7778294004277714,0.04466995114593342,0.5628302372146029,0.21508522878509284,0.7728908301964169,3,0.8151032234697574
0.01972440607337602,261,8,1,0.8969479748359127,0.21889073864980996,0.3133676944572782,0.27186072672591577,0.8671734941822969,4,0.807594269139492
0.1752680086126818,769,6,3,0.6913325009474444,0.11536729510352689,0.2951088601842853,0.16970523915524494,0.7717675147409013,1,0.8074358456253788
0.23111301886480023,693,6,2,0.6233831948947508,0.14559822749831208,0.7334018493349057,0.7184601783231668,0.7765151211199773,3,0.8005933067581348
0.2642620346609073,258,5,1,0.7199717589892265,0.3861337784187529,0.8712769881211572,0.7700890312540819,0.6262511981342961,4,0.8052520267888614
0.10920370712761315,287,7,3,0.7897234659473721,0.037763543012943435,0.19258163245852788,0.4623284974592826,0.7605774197040015,3,0.8138789709786689
0.2481646183548837,159,5,4,0.6672080208770714,0.41379060874035106,0.09761876053514895,0.7140870226850174,0.9059391572879933,2,0.8241385803050273
0.0420832037170101,916,7,5,0.7419189158625554,0.21383454291208454,0.8977958063920259,0.7359353919374455,0.9660705348746391,3,0.813029076186971
0.2554711646030103,418,4,2,0.7599932073174274,0.29803196555029754,0.34989546364739865,0.1382755276778086,0.7653988548253488,3,0.8154110518223749
0.0469717120762749,977,3,5,0.6229567374753094,0.0448261156178395,0.5513173906628142,0.9661780248345367,0.7694343307516316,3,0.8194031196465603
0.1252133142625065,310,5,4,0.8333228992736819,0.16867953917863981,0.35954314452000347,0.821031947096431,0.8810508425294608,1,0.8216128705858545
0.24121565607607054,505,5,3,0.953737371188515,0.04485045950742289,0.1258023363460513,0.2044834611958235,0.9771088004421107,1,0.8171521035598706
0.05347605393114439,763,7,4,0.6606971651812209,0.4807718614405548,0.589331644947728,0.18616503574607024,0.7068243760957441,4,0.8078129199892483
0.07648290461746603,208,4,4,0.8391232053606056,0.4036308246631252,0.5251408517696297,0.12566114557958274,0.7760576826151747,1,0.8270281205745499
0.21945324483398923,175,4,5,0.8658956819643384,0.2298163771782301,0.20299355919119721,0.13837856254191838,0.9183892974209205,3,0.8177224327738676
0.21881059559836155,641,9,2,0.7677338721677154,0.11180127416183555,0.45186904465227784,0.7481617990286962,0.8438774277496154,3,0.7919789740095395
0.19593281353673622,413,7,4,0.880439034945708,0.4667275526249261,0.7969475040156458,0.46965425695162355,0.6442345375855819,1,0.8207509083568834
0.211245048895459,216,4,5,0.7642926173964049,0.17229829786348588,0.5904261031078913,0.7829341727398672,0.8510930942249062,1,0.8221615610150642
0.1673900885708029,967,8,2,0.801854915190974,0.08049221584368738,0.09691732706699485,0.7462548943502054,0.6746985138389308,3,0.7969823000290164
0.08302172708301629,803,6,3,0.6029412178217708,0.28158219422697744,0.5480214972291351,0.6046127135052216,0.8040863736313617,3,0.8119501466275659
0.11025183811613663,118,9,3,0.8766880456538755,0.47188706017240806,0.7027382992895869,0.6863666065786795,0.8116413070641754,2,0.8225561049828832
0.06266333787241343,531,8,1,0.8645370715778897,0.0019151452501612876,0.7927034057807514,0.01835572437914179,0.9504813448899939,4,0.8097605893186004
0.27345066278675223,784,3,5,0.6153603509305378,0.11906242162699937,0.6291175786342668,0.31177764680502196,0.7849977096049753,1,0.8209545040024319
0.17918362048217493,839,5,2,0.7473000429580532,0.4692238202052038,0.15265816454078374,0.6378221792594102,0.7117769688943577,4,0.8055382976835005
0.12624691086145556,449,9,4,0.9916127363166669,0.08554298342858102,0.7101732665901607,0.0093449534862442,0.6923865392864126,3,0.8095462692198849
0.14398168305679848,282,3,3,0.7682946250274467,0.05662172581990993,0.6773418460815164,0.03297694368259341,0.9497007506737345,4,0.8057541412380123
0.2847121684874264,212,5,2,0.8007781620527367,0.28509360789990223,0.02442688294063322,0.8518879824703832,0.6684043417672914,1,0.8234700060593819
0.054471906903663256,282,6,5,0.9639720632638874,0.43092191164741495,0.41174766759024317,0.6840248616920718,0.7703474243532575,1,0.8228155339805825
0.1800066512848712,580,4,1,0.8869047503463026,0.23855490884696307,0.3329502469623733,0.26536973312034395,0.6748692459707788,4,0.8053361418290328
0.15670771687649512,245,8,3,0.8328280524496894,0.4972821283422624,0.6694120642536434,0.687962840118709,0.9093216160457501,1,0.8164256093860625
0.18732172827604787,930,7,2,0.919121872536429,0.3395858497689964,0.21613581231092072,0.7924566691392633,0.7897490559898476,2,0.810396087081615
0.015251953308043747,727,8,2,0.9457465065823893,0.03703745360522387,0.5908719229742585,0.30679428311010126,0.7404574762227248,3,0.8176180922852453
0.26291593359380394,212,6,2,0.7827552286949068,0.4964160658409877,0.9132059618141724,0.03603737749918745,0.7444398562505867,3,0.813018506700702
0.2803143019202476,862,3,5,0.7900433459727342,0.20394711839009522,0.7978023722086077,0.9327791246877345,0.9408856826891918,1,0.8224450521624633
0.1738886232408706,575,7,5,0.7544203742607343,0.14370126692274127,0.9214577362165304,0.3451798382956305,0.8215095817177752,3,0.8081525804038893
0.21202873892429874,862,4,5,0.9866824560073842,0.2789395917889428,0.97850596693269,0.10648176328470638,0.8871471404525054,2,0.8278457196613358
0.27752482054141575,402,6,4,0.8788665017161401,0.15215379591043215,0.010670127006162766,0.4918568713931474,0.9588154065002739,1,0.8096822995461422
0.21509920395088558,924,7,2,0.6332892264832289,0.04322875356007616,0.6227412763774776,0.7684677956641338,0.9606966704162568,2,0.7989505393061899
0.05423632244513579,217,6,3,0.9451838493252074,0.0007141715395883597,0.41283939775890643,0.22164731461755915,0.7314036217351453,2,0.8279822992185293
0.17712362444837582,912,6,5,0.7922239763345073,0.22479167646013115,0.8598544903351217,0.26949005013336336,0.9809805052585541,3,0.8058396875581179
0.18594736345102822,260,4,5,0.6275015625689949,0.41843171111329613,0.2518147020091317,0.24271498679858317,0.6099503528058422,3,0.8171732659871922
0.13299789467769194,500,9,2,0.8198869020653244,0.2861575928150383,0.9810294891150761,0.9916730528316782,0.7507342244064663,4,0.8043192488262911
0.22356882833116962,297,5,5,0.7668657115902808,0.4996036494717204,0.6137079695437473,0.19740373373054254,0.9583195430035366,2,0.8228290654823774
0.2809664342830143,359,7,4,0.95109976194505,0.14342332282359999,0.793537402228831,0.575520216966124,0.7098547519267931,3,0.8050185873605948
0.2784148687429651,759,4,4,0.6815978414437549,0.14022753238002766,0.08559955282276832,0.9252646416569643,0.7092325801285273,2,0.8244520030234316
0.1407434177071983,851,6,5,0.9305858437968731,0.0798747301169721,0.18345788475886504,0.14689656887777924,0.7210489140327555,4,0.8057813911472448
0.04283903329381902,146,4,2,0.8230754764741811,0.08203179413266759,0.7584036730342032,0.9708541978677002,0.8449253539387689,2,0.8297155688622755
0.295603947699077,498,9,2,0.6218441212853876,0.1425932980050239,0.02198652203932361,0.9474772343956246,0.7753331102457415,1,0.780960064542154
0.25328044506932085,809,5,2,0.9887381205301938,0.39642002263676357,0.8168779858937828,0.8845719870582626,0.8906939345413369,4,0.806182488803021
0.04615217754894738,658,8,1,0.80504609764128,0.45287839531822394,0.013949018691911452,0.21455652133000225,0.9579642570258663,4,0.8108455882352941
0.277044145959038,177,7,5,0.716350741692633,0.48754358485384064,0.6571188390612733,0.6340550560109833,0.8696797499771443,2,0.811596958174905
0.2622699449980172,223,5,2,0.7877627367957032,0.11614482704822632,0.36509392023180587,0.7608914729612402,0.6817866880790302,2,0.8223436322532027
0.1604630365665609,174,3,4,0.9431431134069956,0.44064877280704584,0.6114948527191991,0.9860279281964297,0.9730727609442009,3,0.8192944564434845
0.1814698763660295,970,7,3,0.7219612497540254,0.16412754463866852,0.6960314069891137,0.18042382208137042,0.7057971493389914,1,0.8002415215859917
0.12571078412233777,236,5,3,0.6770705585946801,0.056420272258442206,0.3424752191863042,0.7660258995192964,0.6599577181312632,4,0.8085964912280702
0.025880875258389086,701,6,2,0.6516284987723525,0.4350124627600828,0.10796244811083555,0.33880116992711296,0.6359869115443844,4,0.8072056239015817
0.10720720007731126,499,7,3,0.7191437593560845,0.3180528173218093,0.06964586774826564,0.17562646556800232,0.8253534962664663,4,0.8075040783034257
0.2428275000934233,936,7,3,0.9120192348160174,0.08236544804053086,0.5889360225625478,0.42137694121385494,0.6455049849922607,3,0.7979422692197771
0.011343286671334829,604,4,1,0.7886505460781047,0.21491562875650128,0.5206553537341115,0.7938359121486164,0.6555103536450523,1,0.8209926769731489
0.1067147597904318,599,6,4,0.690992641477416,0.14362884743853382,0.7422010091211325,0.46484980370405216,0.7200121922381987,4,0.8056964842011571
0.12546892114137356,672,3,4,0.6664739998438997,0.3683972843550985,0.5097355100039371,0.5375231002030485,0.7126612038737855,4,0.8074501573976915
0.16584472485199764,237,8,1,0.7330917906041516,0.22670811531213403,0.4224457900308791,0.9951594102001212,0.8416958041328569,3,0.8092658322436017
0.2767581287597005,149,9,1,0.9759697491542836,0.4946399725531925,0.39808717823623085,0.399109299557426,0.9266981117890726,2,0.814828897338403
0.11044033836612875,870,5,3,0.7372106850360097,0.02737249112979756,0.026446902597667465,0.6154007547092398,0.9045398624811569,4,0.804322792098503
0.11061642854990601,718,4,5,0.9952496303818541,0.17750763306812334,0.33555720169665715,0.36524420161537186,0.7049937818865907,1,0.8246963562753037
0.22387536195182703,724,5,3,0.7940921823061424,0.2409500835549887,0.9760201575244942,0.39278564632870494,0.698124199194392,1,0.8125949174850663
0.14114320285804408,961,3,1,0.6716655673160603,0.2515667773741599,0.8735555762270888,0.6956407534454081,0.9863166120427871,1,0.8231731933790876
0.07513539865259476,353,3,4,0.9564560367174038,0.1579679111928184,0.3293780670342177,0.9378869760948835,0.603294496636784,1,0.8245294474802671
0.14120745967848108,729,7,3,0.7841421492539308,0.364620124548784,0.5877954050663722,0.5423589504923214,0.9518882132240863,3,0.8053363397219091
0.050848535910141955,809,9,5,0.8838685374018098,0.43737353674448737,0.847296745535494,0.7683999289487798,0.6798914076489619,4,0.809259090494851
0.061152226086804755,948,3,3,0.9934846332836607,0.4693596509889315,0.44127433675006866,0.08920655881696382,0.9789137292359071,3,0.8191815395709392
0.15452665409444913,976,5,2,0.6200701401279896,0.4025466883997631,0.01795786375015096,0.21115803743192696,0.7369229139310078,1,0.81420930467252
0.13148838035631888,662,6,3,0.6386778239150268,0.4252900986532997,0.07451046181864007,0.5021316409195324,0.776140709557301,1,0.8141717977187847
0.275305311309749,856,6,1,0.8881826965851025,0.27527265030999776,0.5103927213487066,0.02001172362877479,0.8828482455777524,1,0.8041112454655381
0.11509423074382359,525,7,4,0.7127300013181888,0.4129441132134073,0.9694393756758783,0.2528549787625588,0.8350676205893042,3,0.8107457156090783
0.1783706215806326,646,8,4,0.6737205587800396,0.1517519545739761,0.6932095422188678,0.5174012898249661,0.7271757318827291,1,0.8003637098403718
0.19335664349666382,401,5,1,0.6157447519278918,0.1992393810546072,0.07091619143856953,0.014961198256300712,0.8215323663471295,4,0.8034610630407911
0.013797392410616754,680,5,2,0.6087386847944807,0.15845650690927215,0.18936087579186278,0.2645462862260417,0.8922827537451545,1,0.8259682475477803
0.20242583788484605,448,3,1,0.9097942412479163,0.23369366772396272,0.77132314321685,0.5140308194758695,0.6169339783609968,4,0.8058998079944144
0.06163043039222791,931,9,3,0.65377337094782,0.14278980811931818,0.8414397599562448,0.5731492479812457,0.6044797221022816,4,0.805151487074956
0.28871039206614196,148,5,1,0.7870882463884603,0.4808057211272234,0.6176945861885909,0.9257516930553055,0.7832267756291565,1,0.8216380182002022
0.05311219104840276,173,4,1,0.8423587260717932,0.15642231400283407,0.6444231696298166,0.6453456232506078,0.6527346471214056,3,0.8185085354896675
0.13024099588083687,803,8,2,0.7713407202275385,0.049022269055469914,0.028337450383384644,0.41473580252999376,0.8657377165858857,2,0.8005090054815975
0.03475140374280672,360,3,3,0.6108426609344932,0.2634085830252067,0.8285302595815085,0.9303511771330678,0.6856209824909737,2,0.8318767033173574
0.2990935330353247,455,4,5,0.9134006010351635,0.028549539222588183,0.7882752081708296,0.7848829833877943,0.7731404427182684,4,0.805213103205354
0.15563655299606036,681,7,5,0.6042052898166613,0.05527158315429026,0.25903514410334716,0.2000089211127476,0.6790683747497076,3,0.8041736538103224
0.1826616550228127,701,6,4,0.9047559577509936,0.10969469459812314,0.708676719965507,0.13084236134881977,0.8193934342996498,2,0.8120587674107995
0.029452178442643966,359,7,1,0.957321797515249,0.23217512494107084,0.2148546064249981,0.675811635742733,0.6464213837538275,1,0.8232911392405063
0.22748853641576156,737,6,4,0.7731359684228689,0.21662546615451395,0.04033016105151299,0.5598831655769838,0.6092427411149921,1,0.8047397204780231
0.07087262199771986,842,7,2,0.8142169892391193,0.3998459310013956,0.20113654259037728,0.7896736137927557,0.6204526552426789,4,0.8073080730807308
0.270435743937807,394,5,5,0.7907933570470616,0.3697373269420567,0.1786288767542995,0.7388050500786865,0.981703376606124,3,0.8130968622100955
0.06949049573978207,740,4,1,0.7556834474493755,0.21315914699535066,0.33774799673484723,0.625211533857515,0.6569144874443743,3,0.8189118469728413
0.0652994389924633,891,6,2,0.9549698141481441,0.16685210378781495,0.4184494971754581,0.9863821716288922,0.8833913012547341,2,0.8209606986899564
0.020599403675947515,412,3,2,0.9575734042679962,0.1582343920307493,0.5085388914977079,0.5335897301104087,0.6271704816891305,2,0.8312030075187969
0.14689941408189977,711,4,1,0.7343265458566138,0.3869975436470045,0.47675387550832815,0.11310575650171983,0.6432641408940728,1,0.8236844773395519
0.17380392864615876,937,3,2,0.8460279016058792,0.02603620311063487,0.27067460596528936,0.8282735648159884,0.8035505005637339,4,0.8045132511151929
0.02905550543422219,908,4,1,0.9707630248583456,0.006410824755302913,0.029170668574074465,0.251853362345709,0.7859483720617375,3,0.8191077061739522
0.23490300884155307,281,4,1,0.9848233995765406,0.397772195963324,0.6051016222371507,0.7773021481439183,0.9806321237759479,2,0.8286387187941592
0.141453762076928,785,7,3,0.803583616168819,0.23857318799452465,0.3957448298473544,0.9571070960000514,0.9779341812082949,2,0.8058953858009825
0.16207317810499822,927,6,4,0.7811299221137307,0.06544056927678799,0.2986721573875497,0.6967955139643413,0.911843457016986,4,0.802446594851196
0.13782119661208617,463,6,2,0.7114777263714103,0.11778296729725063,0.8669410428305123,0.5960301609498011,0.8408407320509399,4,0.806745182012848
0.12622128765384452,287,9,2,0.983548749276164,0.46625197654869127,0.7467433077981598,0.4603861756750406,0.7819841269572044,1,0.8196189704094041
0.1722956960793832,668,4,3,0.657125721789147,0.429751487812449,0.8577655483724422,0.36440986599540326,0.7424714137313684,4,0.8067123528378141
0.05501967131990663,642,5,3,0.83193183041909,0.35489252511198627,0.494982794712461,0.35300475097183626,0.9788350187902222,1,0.8250885179564997
0.06275915784362862,695,5,3,0.7130201070074556,0.24111261516866328,0.13093125212677748,0.6363727057095906,0.8411635245698742,1,0.821873417721519
0.25991783009392,763,3,5,0.7116033161391186,0.26016181309569286,0.6962214361212724,0.7512731169377459,0.8316290110743978,4,0.8057742782152231
0.2843734840187535,647,3,5,0.7619874349504754,0.4876222676419793,0.20607377993717524,0.6785170694844144,0.6927604487075659,4,0.8066298342541437
0.11825970172112835,824,7,5,0.9995171743262619,0.48288522194214356,0.4412296690917168,0.19841010119356273,0.6186791271540452,4,0.8062015503875969
0.08851595521163058,507,4,1,0.6219865227359288,0.10763452289291714,0.0650007889488885,0.4939871801434912,0.9780754319038177,4,0.8067417692777923
0.19675986753931457,975,3,2,0.8314167272814126,0.40555228315265907,0.8253084024229824,0.791640072183063,0.7254941035378616,4,0.8057478314203101
0.12853290961844796,717,3,4,0.6330288632141109,0.0986213330835084,0.12594064104750058,0.47570407818905625,0.7770356093297834,1,0.824575586095392
0.01736204314150001,513,8,1,0.6618083319962076,0.1067687389419757,0.9030975070493097,0.5366232797354938,0.6458559774342827,2,0.8274361400189215
0.0552842532361952,441,4,2,0.7758251767091595,0.3380465170822884,0.8642306022615571,0.7711360481708222,0.9347697319637168,3,0.8188379646337063
0.2176319463657453,319,7,2,0.8041840525385765,0.2025005492937742,0.46458276443924607,0.6612653062650915,0.6110527331423722,3,0.8075255925481878
0.20108794315394388,262,3,3,0.7035169633458096,0.4657722035532601,0.7443682043039906,0.4093449208823926,0.9335963048396386,1,0.8247422680412371
0.017857837826010213,319,7,3,0.7265828523497665,0.044504867448004415,0.6194450738181533,0.895412711194219,0.6561140051151867,1,0.8219512195121951
0.07437192696055533,369,6,1,0.6347868081023732,0.2557628204047465,0.8030756423377449,0.1625670686634786,0.9546256450524608,2,0.8247968247968248
0.0770116910105407,731,7,3,0.7212879135377002,0.4592607652215606,0.43180510078591205,0.9955164485903247,0.8919090549344629,4,0.8069603045133225
0.20484889564363123,947,5,2,0.9866233757522176,0.45205683023975257,0.78580848424435,0.1188525784762372,0.665868105002922,1,0.8234818631908659
0.015716055948765604,499,5,3,0.9778829526689927,0.07826460670787061,0.46245681706514796,0.014949971104238902,0.8263271971437872,3,0.8171213208901651
0.04019148877552641,281,7,5,0.733951316054794,0.18331885004822823,0.9409657878427938,0.8900189011487647,0.7250625257420877,4,0.8089788732394366
0.2419756647582249,717,5,3,0.8283415745115046,0.3095607000233481,0.4863721008251476,0.24495350836595609,0.6712932395646334,1,0.8147474747474748
0.061777951995756746,828,6,2,0.9638381564443778,0.07969744238570109,0.46261927193372954,0.7296996274467209,0.9436728797644434,4,0.808726625111309
0.19929637127704367,304,4,1,0.6024735290563586,0.48401108602286935,0.7850718615635127,0.8110153749320693,0.7614091066028917,3,0.8174431202600216
0.07907300650355067,681,5,4,0.9242734281350368,0.4573746643638302,0.821577691760838,0.8589863910321168,0.759417485746153,4,0.8077669902912621
0.0388380039002101,655,5,3,0.9793478211155676,0.08347508951723459,0.5544891143211708,0.9915942356641667,0.667954669922648,1,0.8237435534432197
0.08051993538984167,940,7,2,0.6365302937334228,0.06057773063049271,0.1797978134950754,0.29403971003999907,0.7532262704343115,1,0.8104231895768105
0.21945741023814114,912,6,4,0.6645790744131684,0.04270424140413265,0.4677582309575795,0.7102433419272591,0.94864673853154,3,0.8030246452576549
0.2581519757508228,327,9,4,0.9842985211085422,0.45472183201831556,0.9680725029096784,0.11539985828082822,0.7452514841958544,2,0.8180608365019011
0.2507637607244275,795,9,5,0.8150160574561385,0.0968119048977304,0.7529861930391851,0.4068092913568494,0.9806414249999152,2,0.7921784415839639
0.12518322358935188,718,9,4,0.6056786537886895,0.20814246427217736,0.8111626038791322,0.8479716933125904,0.978523559683355,4,0.7990889247413875
0.2037446896054874,695,9,2,0.7030527995054117,0.2244256828260015,0.03282549881924013,0.36765804605910835,0.6579594637229383,1,0.7933683784876668
0.06944544567058808,949,4,2,0.7799774697075439,0.2995055221067838,0.4678594626341599,0.5910953805356141,0.6709245014090579,1,0.8250277974325281
0.09501284177569383,349,7,3,0.8771635644099071,0.03586767187371248,0.6466211336575554,0.5037734437246341,0.9450696281327556,3,0.8136588948044795
0.2699373873711247,974,7,3,0.8932641512547198,0.11337930870025797,0.8300326836280747,0.6459515311120451,0.7571043675698876,3,0.7957381455173738
0.013770557818113451,540,8,3,0.9981686051701825,0.465745193459463,0.04927365358277147,0.9728943893876949,0.6017495929132037,1,0.8218927701056052
0.03479747394779574,632,6,4,0.7150044797535036,0.45420505363428476,0.8524388856418731,0.05573552650140212,0.7095487278821484,3,0.8165444836636799
0.07028701399234792,295,9,4,0.8152880407473901,0.3906453237028461,0.5484009367419117,0.5739615175016297,0.839051597278224,2,0.8161820964039785
0.017694339123407718,789,4,5,0.813329419143842,0.009700622809107717,0.19731397057605993,0.8630287792502848,0.9197063863839872,2,0.8297492722321345
0.06261627617604122,618,6,3,0.762258103778895,0.16350338424805105,0.3172552164497,0.4813827117484275,0.6533554468373038,4,0.8066425227453405
0.17908205268121072,169,9,1,0.6676647575369681,0.3139793676714539,0.28192955175156076,0.07852718594157282,0.6442165457666941,3,0.8066516347237881
0.1322131196718244,738,4,5,0.990982625273537,0.13759510588673785,0.5308590342884758,0.5605393524167709,0.9688370614289327,4,0.8058209871131761
0.2688747962123227,498,6,1,0.9413268746666344,0.45479334752688866,0.05168567991113182,0.33207389082382044,0.9004593471290331,3,0.8106863196683556
0.24705863290414787,771,7,4,0.7993332113176949,0.31694473091622094,0.15853615849992353,0.1549417853379359,0.8359118403112313,3,0.8009541984732824
0.10912703199238402,859,7,5,0.8412981690736119,0.0359533586582228,0.8126930433757824,0.849034513283473,0.9076747159983712,2,0.8122546673049306
0.0852327956950748,302,3,5,0.6909044214238649,0.4545027944178515,0.13260399074681106,0.5215995129911216,0.7715417445226553,1,0.8249570229547982
0.1201107983685074,247,5,2,0.8175148281566987,0.47888332908811126,0.23339626945812697,0.9332764123790667,0.9033822989236506,3,0.815832279052955
0.18118553332929424,571,9,4,0.8779880532485903,0.038856209195862745,0.4533706056041573,0.8060165046030691,0.7487211965098143,3,0.7997292331495987
0.0877384558386341,754,8,4,0.8060668113546355,0.26618011743065745,0.5171208881133305,0.6929717937736674,0.697637828997041,3,0.808287241023718
0.19100318327624885,298,6,5,0.9961140682339765,0.15168214110708522,0.7636104796141586,0.005025503365311934,0.8916053685171874,1,0.8236245954692557
0.1287293791354597,525,8,4,0.8445366624990904,0.19641953824070119,0.4473324266661878,0.42782345663824994,0.7678689168629074,4,0.8037469857169356
0.17009368244707426,765,3,5,0.7483894850368676,0.08982560897767095,0.7898646210355388,0.1974862816520323,0.9925508417304779,4,0.805599300087489
0.13647669344924185,591,5,2,0.9088608110463352,0.2890360510062063,0.6183463070454575,0.9107979110488678,0.7397940729232404,3,0.8159330665696617
0.09539507026715612,987,6,5,0.6681850046326568,0.4789896766244453,0.11309973942382245,0.17458398467636027,0.9686909682124264,3,0.8102988505747126
0.28505145901902545,995,4,4,0.7538063254825066,0.2515363001358045,0.15633143839283858,0.2860600516592855,0.9731850194268318,4,0.8038437803050339
